authorID,authorName
7084,Kimon Nicolaides
7085,Claudia Carroll
7086,Keri Wyatt Kent
7087,David W. Phillips
7088,Richard Appignanesi
7089,Mary Burton
7090,Richard Fariña
7091,Robert Welch Herrick
7092,Jim C. Hines
7093,Helen Craig
7094,Ruud van der Rol
7095,Margaret A. Weiss
7096,Surya  Das
7097,George J. Firmage
7098,Ilon Wikland
7099,Sally Moomaw
7100,Graham Handley
7101,John L. Goldwater
7102,Hervie Haufler
7103,Geoffrey Batchen
7104,Daidōji Yūzan
7105,Robert W. Ebendorf
7106,Phil Hodges
7107,Daniel Halpern
7108,Jess Lourey
7109,Diana Peterfreund
7110,Sarah Mlynowski
7111,Martin  Gilbert
7112,Sang-Sun Park
7113,John G. Fuller
7114,Lauren Haney
7115,Peter Schaerer
7116,Adam Roberts
7117,Marcus Tullius Cicero
7118,Madeleine Brent
7119,Robert B. Leighton
7120,Roderick Townley
7121,Stephen Studach
7122,John Harvey
7123,Dobrica Erić
7124,Allan Cameron
7125,Nick Hornby
7126,Slavoj Žižek
7127,Ian Watson
7128,Michael   Williams
7129,Mitchell Alexander Leaska
7130,W. Haden Blackman
7131,Ralph Gladstone
7132,Saoussan Askar
7133,Jimmy Palmiotti
7134,Marie Milpois
7135,Ross Samson
7136,Jorge Cruise
7137,Richard Gott
7138,Kathleen Banks Freeman
7139,Paul Lee
7140,Jim Brandenburg
7141,David LeBlanc
7142,Mary Doria Russell
7143,Lawrence M. Friedman
7144,Rob Marshall
7145,Diana Palmer
7146,Michael J. Smollin
7147,Ursula Bentley
7148,Henry Mintzberg
7149,Alex Prud'Homme
7150,Jennifer Zwiebel
7151,Anthony Thorlby
7152,Sylvia Browne
7153,David Giordano
7154,Owen  Thomas
7155,Robert E. Hemenway
7156,Mary Ellen Snodgrass
7157,Francine Patterson
7158,Bruce L. Edwards
7159,Eilat Negev
7160,Laura Gibson
7161,Gregg Hurwitz
7162,Julie Andrews Edwards
7163,Sholom Aleichem
7164,Samuel Taylor Coleridge
7165,Julie Kenner
7166,James S. Spiegel
7167,Mark Billingham
7168,Mark Fainaru-Wada
7169,Reader's Digest Association
7170,Thomas Hornbein
7171,Nick Drake
7172,Betty David
7173,Geoffrey Miller
7174,Kate Nelligan
7175,Donald J. Crump
7176,Noreen Ayres
7177,Jodee Blanco
7178,David Brown
7179,Nina Bangs
7180,Charles  Green
7181,Katherine Beckett
7182,Peter Moon
7183,A. Roger Merrill
7184,Dave McKean
7185,Simón Bolívar
7186,Kenneth L. Fisher
7187,Mike Crowell
7188,Marshall Kirk McKusick
7189,Joel M. Koppelman
7190,Pádraic Pearse
7191,Pociao
7192,Jenny Wormald
7193,Marlene Targ Brill
7194,Agnolo di Cosimo Bronzino
7195,Al Gore
7196,Joyce Reardon
7197,Ben Katchor
7198,Lisa Whelchel
7199,Helen Vendler
7200,Susan    Oliver
7201,Catherine Liu
7202,William J. H. Andrewes
7203,Sarah Hines Stephens
7204,Mel White
7205,Bebe Moore Campbell
7206,Richard   Holmes
7207,Michael Chase
7208,Ken Krabbenhoft
7209,G. Tubach
7210,P.D. Eastman
7211,Brad Meltzer
7212,Ronald L. DiSanto
7213,Anne Fadiman
7214,Chris Wrigley
7215,Jane Gardam
7216,Bagram Ibatoulline
7217,Michel Lacombe
7218,Pierdomenico Baccalario
7219,Lee Child
7220,Michael E. Roloff
7221,فروغ پوریاوری
7222,James D. Bradley
7223,Renee Randman
7224,Paul Woodruff
7225,Niles Eldredge
7226,Anna Maxted
7227,Lindsay Mack
7228,Mary Jo Boyer
7229,Be-Papas
7230,Bob Marley
7231,James C. Humes
7232,Barbara A. Turner
7233,Janet Evanovich
7234,Robert A. Caro
7235,Deepak Chopra
7236,Lindsay Harrison
7237,Colin Duriez
7238,Miska Petersham
7239,A. Walton Litz
7240,Ronald Hingley
7241,Friedrich A. Hayek
7242,Artem Drabkin
7243,D.T. Max
7244,Edward Bulwer-Lytton
7245,Marion Meade
7246,Elinor J. Pinczes
7247,Robert Aickman
7248,Silvia Salinas
7249,Susanna Basso
7250,Patrick Moser
7251,Marjane Satrapi
7252,John  Adams
7253,Neil D. Isaacs
7254,Laura Caldwell
7255,Margaret Shepherd
7256,Nancy Milford
7257,A.S. Byatt
7258,Nicole Krauss
7259,Erhan Sunar
7260,Mark Pennington
7261,Marjorie A. Priceman
7262,Tom McGregor
7263,Chieri Uegaki
7264,A. Elizabeth Delany
7265,Bill Fawcett
7266,William C. Dowling
7267,John Lescroart
7268,Wes Nicholson
7269,Open City Magazine
7270,Russell Banks
7271,Lynda Barry
7272,Bridget Foley
7273,Megan McDaniel
7274,Richard Klein
7275,Kathryn Sullivan
7276,Terry Southern
7277,Linda Hall
7278,Stephen Dunn
7279,Cameron Sinclair
7280,Frederica Matthewes-Green
7281,Louise Fili
7282,Barry Schwartz
7283,D.S. Carne-Ross
7284,Bill Wittliff
7285,Jean Gibran
7286,Cedric Belfrage
7287,Gabrielle Ann Euvino
7288,Dick Hill
7289,Charlotte Perkins Gilman
7290,Joyce Johnson
7291,Stephen Becker
7292,Mary Pope Osborne
7293,Babette Smith
7294,Meljean Brook
7295,Isaac Asimov
7296,Norton Juster
7297,Robert A. Dahl
7298,Kate Sedley
7299,Jacques A. Mehler
7300,David  Allen
7301,Charles Tandy
7302,Charles Hegel
7303,Narendra Jadhav
7304,Thomas B. Friedman
7305,Douglas R. Nickel
7306,Claire Lamont
7307,Norm Bendell
7308,Dylan Baker
7309,Michele K. Spike
7310,Max Lucado
7311,Sigrid Nunez
7312,Charles A. Coulombe
7313,Catherine Cobham
7314,John F. MacArthur Jr.
7315,T. Coraghessan Boyle
7316,Basil Pao
7317,Thomas Bernhard
7318,Vanessa Kling
7319,Christopher Timothy
7320,Lisette Lecat
7321,Lee Strobel
7322,Deloris Jordan
7323,Manuel Komroff
7324,Melanie Tem
7325,Ronda Thompson
7326,Evelyn Cisneros
7327,Carolyn Keene
7328,C.W. Scott-Giles
7329,Robert Goddard
7330,Ashley Gardner
7331,Ian Fleming
7332,Michael Davitt
7333,Ursula Ferrigno
7334,Conor           Cruise O'Brien
7335,Matt Christopher
7336,Kay Hooper
7337,Luis Fernando Verissimo
7338,Denise Little
7339,Haruko Taya Cook
7340,Jaime Lucero
7341,Madeleine L'Engle
7342,David D. Burns
7343,Pilar del Río
7344,Alastair Lamb
7345,Stephen Leacock
7346,Gary Carey
7347,Robert    Lee
7348,Rodney Stark
7349,Jonathan Cresswell
7350,Max Brod
7351,Thad Carhart
7352,Kenzaburō Ōe
7353,Wilfred Owen
7354,Tsutomu Nihei
7355,Christa Seibicke
7356,Carol Bloom Stevens
7357,H. Mack Horton
7358,Edgar Parin d'Aulaire
7359,John Leonard
7360,David Wootton
7361,Pat Frank
7362,Art Cooper
7363,Rex Gibson
7364,Mark Haddon
7365,George  Adamson
7366,Dean Haspiel
7367,Joseph Reese Strayer
7368,Peter de Jonge
7369,Blair Brown
7370,Bobby Baldwin
7371,Roberta Grobel Intrater
7372,Russell Roberts
7373,Ellen Meloy
7374,Diana Pavlac Glyer
7375,Elwood Reid
7376,Frances L. Ilg
7377,Karen Rizzo
7378,Ian Caldwell
7379,Vijay Prashad
7380,Beatrix Potter
7381,R. Michael Perry
7382,John  Diamond
7383,Mehmet C. Oz
7384,Edward Connery Lathem
7385,Charles R. Johnson
7386,Jahan Ramazani
7387,H. Patricia Wakefield
7388,Jeremy Piven
7389,W.J. McCormack
7390,J.S. Bernstein
7391,Ron Rash
7392,Maurice Sendak
7393,William Howarth
7394,Georg Bühler
7395,Chad Fowler
7396,Ian          Hamilton
7397,Charles Segal
7398,Donald J. Sobol
7399,W.S. Hett
7400,Casey Loe
7401,John Maynard Smith
7402,Phil   Jackson
7403,Graeme Base
7404,Justin Ellis
7405,Tobias Wolff
7406,Jan Frank
7407,Shui Chien-Tung
7408,Raph Koster
7409,Robert X. Cringely
7410,D.W. Robertson Jr.
7411,Burt Reynolds
7412,Martin Hammond
7413,Curtis Saxton
7414,Paul M. Fishbane
7415,Allen Mackey
7416,Irving Stone
7417,Charles Alexander Moore
7418,George R. Stewart
7419,Pulat Otkan
7420,Ted Steinberg
7421,Kiyohiko Azuma
7422,Christine Filipak
7423,Stephen M.R. Covey
7424,Stephen Briggs
7425,Eireann Corrigan
7426,Larzer Ziff
7427,Dirk Zimmer
7428,Peter Woit
7429,Ursula Koering
7430,Leil Lowndes
7431,Carolyn Dewald
7432,Dawson William Turner
7433,Edward Ardizzone
7434,Peter  Jackson
7435,Vince Locke
7436,R. Weatherall
7437,Kenneth Maly
7438,Dana Gallagher
7439,Wayne Faucher
7440,George Selden
7441,Joan Holub
7442,David   Robbins
7443,Jessalyn Little
7444,Murray Kempton
7445,Anthony Quinton
7446,Jacquelyn Mitchard
7447,Paul Theroux
7448,Alain Defossé
7449,Michael Streissguth
7450,Warren Roberts
7451,Aaron Asher
7452,Val McDermid
7453,Roberto Calasso
7454,Frank Jonker
7455,Ann Abramson
7456,Peter  Guzzardi
7457,Anna Austen Lefroy
7458,Marcy Kelman
7459,Gene Colan
7460,Ernesto Sabato
7461,Elizabeth Hardwick
7462,Mark Harlan
7463,Jonathan Phillips
7464,J.R.R. Tolkien
7465,Janet Flanner
7466,Temple Grandin
7467,William Hubben
7468,Eoin Colfer
7469,Friedrich Engels
7470,Ana Falcão Bastos
7471,Jun'ichirō Tanizaki
7472,Jayne Castle
7473,John Niemeyer Findlay
7474,Rick Steves
7475,Peter S. Beagle
7476,Jim Thompson
7477,Akira Yoshida
7478,Suheil Bushrui
7479,Jean Marzollo
7480,Gaston Leroux
7481,Kang-Woo Lee
7482,R. McL. Wilson
7483,Hilary Barta
7484,William McDonough
7485,Peter Bart
7486,Jonathon Mayne
7487,George R.R. Martin
7488,Richard     Price
7489,Michael Gray
7490,George Henrik von Wright
7491,Brian Unger
7492,Alan Myers
7493,Lisa Carey
7494,Richard Ford
7495,Stephen Oppenheimer
7496,Adam Hargreaves
7497,Eugene J. McCarthy
7498,Paul Pope
7499,Léa Silhol
7500,Thomas Hardy
7501,Eric Knight
7502,Christopher Isherwood
7503,Julie Orringer
7504,Tom Gralish
7505,Michael Palin
7506,Oscar Hijuelos
7507,Takehiko Inoue
7508,Mark Strand
7509,Bryan Hitch
7510,Wendy Doniger
7511,Mary Henley Rubio
7512,John M. Merriman
7513,Margaret Cho
7514,Henry Rushton Fairclough
7515,Huston Smith
7516,Anne-Marie Duff
7517,Alfred J. Church
7518,Carol Howard
7519,Sudha Koul
7520,Brooke Allen
7521,Kazuaki Tanahashi
7522,Philip Plait
7523,Giles Andreae
7524,Leo Tolstoy
7525,Ralph Ginzburg
7526,Kevin J. Anderson
7527,Lyle Saxon
7528,Richard Taylor
7529,Karyn Monk
7530,Paul Anthony Cartledge
7531,Alton Raible
7532,Owen O'Neill
7533,Timothy D. Wilson
7534,Madonna J. Hettinger
7535,Kurt Reiter
7536,Charles   Johnson
7537,Randy Leffingwell
7538,Eleanor Zelliot
7539,Anton Myrer
7540,David L. Stevenson
7541,Dave Land
7542,Heather Havrilesky
7543,Eric Carle
7544,Marita Golden
7545,Jared Doreck
7546,Varnette Hon Eywood
7547,Barbara Kerley
7548,Alex Robinson
7549,D. Rajagopal
7550,Harold S. Kushner
7551,Charles Coulston Gillispie
7552,Harry Rowohlt
7553,Lesley McBain
7554,Gary L. Blackwood
7555,Robert S. Hartman
7556,Paul  Kirk
7557,Seressie Glass
7558,Mark Crispin Miller
7559,David Stanley
7560,Alexandra Ivy
7561,Brenda K. Marshall
7562,Isaac Bashevis Singer
7563,Katherine E. Krohn
7564,David Pears
7565,Wayne Alfano
7566,Christophe Claro
7567,Edward Gibbon
7568,Mulk Raj Anand
7569,Karen A. Bale
7570,Laura Huliska-Beith
7571,Jenia Graman
7572,James Brodrick
7573,Sheila Heen
7574,Robert F. Kennedy Jr.
7575,Eric Bronson
7576,Carolyn Haywood
7577,Ruth Heller
7578,Suzanne Rappaport
7579,Paul Michael
7580,Sandy Petersen
7581,Yefim Gordon
7582,Elaine Sciolino
7583,Richard Llewellyn
7584,Adrian Geoffrey Gilbert
7585,Patrick Benson
7586,David  Michaels
7587,Barbara Caruso
7588,Sarah    Adams
7589,Robert E. Weinberg
7590,Dorothy Roberts
7591,Iain Sinclair
7592,Ed Roberson
7593,Cecil Maurice Bowra
7594,David A. Nadler
7595,Brian W. Aldiss
7596,John Milton
7597,Li Shang-yin
7598,Elizabeth Gilbert
7599,Neal Stephenson
7600,Gemma Rovira Ortega
7601,Frieda Hughes
7602,Harry Ritchie
7603,Erin McKean
7604,Quincy Jones
7605,Jacqueline Ann
7606,Queen Latifah
7607,Daniel Topolski
7608,Amy Carter
7609,Takeshi Obata
7610,Alex Went
7611,Betina Ogden
7612,Ruby Randig
7613,Ronald L. Martinez
7614,Antonin Artaud
7615,Margot Norris
7616,Erich Gamma
7617,Lee Nelson
7618,Conor McPherson
7619,Charles Stross
7620,Ian  Miller
7621,Colleen McCullough
7622,Joy Harjo
7623,Richard Bonson
7624,John Heilemann
7625,J.R. Ward
7626,M.J. Trow
7627,Tom Hodges
7628,Govind Armstrong
7629,Wole Soyinka
7630,Regina Kehn
7631,Dero A. Saunders
7632,Mary Dalwood
7633,L.J. Ganser
7634,Stephen Lang
7635,Borden Deal
7636,Michelle Lovric
7637,Glenn Dean
7638,Geoff Klock
7639,Donald R. Gallo
7640,Katherine Hall Page
7641,Bernd Matzkowski
7642,Iain McLaughlin
7643,Jean Gooder
7644,David Nasaw
7645,James Romberger
7646,David        James
7647,Konstantin Kolenda
7648,Julia Wilkinson
7649,Monica Furlong
7650,Frederick Burkhardt
7651,Anthony M. Esolen
7652,Georgie Ripper
7653,Daniel J. Boorstin
7654,Frances J. Roberts
7655,Arthur Agatston
7656,Richard Rubin
7657,Gary Chalk
7658,Julie Kaufmann
7659,Gary Erskine
7660,Jan Guillou
7661,Jess Walter
7662,Michael de Larrabetti
7663,Carla Lynn Stockton
7664,Daniel Duane
7665,David Heatley
7666,Ellen Guon
7667,Chris Wright
7668,Libby Keatinge
7669,G. Richard Shell
7670,Judy Groves
7671,Stephen Schwartz
7672,Ben R. Kaplan
7673,Tom Hart
7674,Alex Austin
7675,Gene Kerrigan
7676,John M. Marincola
7677,Jill Elizabeth Nelson
7678,Warshaw Hope
7679,Naomi Walford
7680,John Nadeau
7681,Betty  Smith
7682,Robert Ferrigno
7683,Rumer Godden
7684,Ernst  Fuchs
7685,Katrina Kittle
7686,Andrew James McLean
7687,Howard Zinn
7688,Michael Karpelson
7689,Roger D. Dawe
7690,Anthony H. Chambers
7691,Alexandra Siy
7692,James Herriot
7693,Cara Black
7694,Kate Horsley
7695,Adam Rex
7696,Roger L. Conover
7697,Frances Butwin
7698,Andrei Codrescu
7699,Laurence Yep
7700,Alisa Valdes
7701,Norman Denny
7702,Sébastien Japrisot
7703,Clifford D. Simak
7704,Paulette Møller
7705,Claire Danes
7706,Thomas E. Connolly
7707,Michael Eliot Howard
7708,T.A. Barron
7709,Lydia Davis
7710,Claude Seban
7711,Allan Drummond
7712,Skip Hollandsworth
7713,Paule Marshall
7714,Marguerite Van Cook
7715,Cedric Watts
7716,Kermit L. Hall
7717,W. Somerset Maugham
7718,Erwin Raphael McManus
7719,Al Franken
7720,Dan Brown
7721,Peter  Dale
7722,George A. Reisch
7723,Javier Cercas
7724,Leonard B. Lubin
7725,Harrison Hayford
7726,Dick Stivers
7727,Joe Adamson
7728,Jimmy Carter
7729,Ian Whybrow
7730,Chris Chester
7731,Patrick Süskind
7732,George Pratt
7733,Paul Greengrass
7734,Lilli Carré
7735,Sarah K. Herz
7736,Simon Gikandi
7737,Scott Donaldson
7738,Joy Castro
7739,Pierre Hadot
7740,Bryan Sykes
7741,Shauna Singh Baldwin
7742,Edward Wellen
7743,Albert Wittstock
7744,Michael Kreyling
7745,Jacob Tilove
7746,Philip K. Howard
7747,William    Jones
7748,Shannon Hengen
7749,Rosa Montero
7750,Francine Prose
7751,David Breashears
7752,Stan Hoig
7753,Philip Ellis Wheelwright
7754,Steve Hamilton
7755,Vince Flynn
7756,Mary Jane Maffini
7757,Adrienne Theimer
7758,دل آرا قهرمان
7759,Kathleen Norris
7760,Jim Bouton
7761,Qiu Xiaolong
7762,Susan Minot
7763,Deborah  Gordon
7764,Amy Mandelker
7765,Christopher Corr
7766,Hans Hermann
7767,Wilkie Collins
7768,Barbara Nadel
7769,June Kim
7770,Brian James
7771,Aeon J. Skoble
7772,Norman Page
7773,Carolyn G. Heilbrun
7774,Dave Freer
7775,Richard Winston
7776,John Haskell
7777,Philip Appleman
7778,Lawrence M. Lasher
7779,Melody Beattie
7780,Eteel Lawson
7781,Theodore L. Brown
7782,Katherine Ramsland
7783,Peggy Mulloy
7784,Peter Needham
7785,Silas House
7786,Chris Offutt
7787,Greg Cox
7788,Jean Bourdier
7789,James W. Ellington
7790,René Huigen
7791,Deborah Hopkinson
7792,Heather Henson
7793,Thomas R. Holtz Jr.
7794,Lisa Suttora
7795,R. Dillon Boylan
7796,Joe Mantegna
7797,Peter Moore Smith
7798,Harlan Ellison
7799,Patrick D. Miller
7800,Julian Rubinstein
7801,Solomon Jones
7802,Olga Ivanov
7803,Joanna Strange
7804,Richard Flanagan
7805,Kealan Patrick Burke
7806,Chuck Williams
7807,Stephen Mitchell
7808,Norman Sherry
7809,Beau Bridges
7810,Scott Hampton
7811,Emile Martel
7812,Robert Bauval
7813,Stephen Gaskin
7814,Helen Fisher
7815,Harold G. Moore
7816,Arielle Ford
7817,George Saunders
7818,Joseph Vargo
7819,Zane Stillings
7820,Tim Turner
7821,Richard Maltby
7822,Tagreid Abu-Hassabo
7823,Diana Magnuson
7824,Ivan Brunetti
7825,Nigel Nicolson
7826,Libba Bray
7827,Monica Kulling
7828,Matt Keefe
7829,Robert Maxwell Ogilvie
7830,Lloyd Biggle Jr.
7831,Yoshihiro Tatsumi
7832,P.C. Hodgell
7833,Frederick A. Blossom
7834,James Frey
7835,Mark Lewisohn
7836,Mark Nepo
7837,Russell Davis
7838,Daria Snadowsky
7839,Michele Wrightson
7840,Simon Cleveland
7841,Keith Gray
7842,Giada De Laurentiis
7843,Anderson Cooper
7844,Amy Tan
7845,Al Dempster
7846,Alistair Welchman
7847,Ted Sennett
7848,David L. Robbins
7849,Edward G. Seidensticker
7850,Daniel Axelrod
7851,Richard P. Wasowski
7852,Edward J. Thomas
7853,John Radziewicz
7854,Wanda Sykes
7855,Anthony Bower
7856,Halldór Laxness
7857,Manuel de Lope
7858,Shawn McManus
7859,Richard Gilman
7860,R.C. Sproul
7861,Peter J. Smith
7862,Stephen W. Frey
7863,Neil deGrasse Tyson
7864,Pauline Kael
7865,Garrison Keillor
7866,Joe  Johnson
7867,Elena N. Mahlow
7868,James Pipik
7869,Jacqueline K. Ogburn
7870,Michel de Montaigne
7871,A.E. van Vogt
7872,Eric A. Meyer
7873,C.D. Payne
7874,Guy W. Jones
7875,Benjamin Martinez
7876,Shelby Foote
7877,Shirin Ebadi
7878,Isak Dinesen
7879,B.C.J.G. Knight
7880,Joseph Frank
7881,Lawrence Sutin
7882,Michael Emmerich
7883,Eric Lindor Fall
7884,Bard E. O'Neill
7885,Richard Wright
7886,Barbara Ann Brennan
7887,Robert Kanigher
7888,Sharon Green
7889,Donald A. Yates
7890,Ed Horton
7891,João Guimarães Rosa
7892,Daniel Clowes
7893,Tom Peters
7894,David Nussbaum
7895,Rosemary Leach
7896,Nathan Englander
7897,Carol Cosman
7898,Lynne Avril Cravath
7899,Shaun Tomson
7900,Robert Gregg
7901,Clayton Eshleman
7902,John R. Erickson
7903,Marthe Le Van
7904,Stacie Ritchie
7905,Tina Hannan
7906,John  Howe
7907,Michael Wharton
7908,Louisa May Alcott
7909,Radio B92
7910,Nigel Warburton
7911,Mark A. Garland
7912,Tananarive Due
7913,Jeremy Rifkin
7914,Joseph Valente
7915,Ruth E. Harper
7916,Alma MacDougall Reising
7917,Karen  O'Connor
7918,Gilbert Sale
7919,James C. Scott
7920,G.S. Conway
7921,Plato
7922,David Shannon
7923,Elsa Mateo
7924,Harry Zohn
7925,Fodor's Travel Publications Inc.
7926,Glenn Wolff
7927,Girolamo De Michele
7928,Dale Peck
7929,Robert D. Putnam
7930,Shawn E. Klein
7931,Heidi Hayes Jacobs
7932,Una Brankin
7933,Doug Wheatley
7934,Yukine Honami
7935,Barron's
7936,Vella Munn
7937,Zoë Heller
7938,J.E. Austen Leigh
7939,Stephen T. Thornton
7940,Rachel Carson
7941,John Beer
7942,Peter Mayle
7943,Ali Douglass
7944,Walt Whitman
7945,Luc Sante
7946,Victor Villaseñor
7947,Kirsten Carlson
7948,Veronica Schanoes
7949,Denise Dersin
7950,Esther Pearl Watson
7951,Li Bai
7952,John Collier
7953,Catherine Coulter
7954,Jim Keogh
7955,James Alexander Kerr Thomson
7956,Hannah Arendt
7957,David Watson
7958,Mary Helen Washington
7959,Gustave Le Bon
7960,Михаил Булгаков
7961,Lois H. Gresh
7962,Rosamund Bartlett
7963,Washington Irving
7964,Thomas Aquinas
7965,William A. Cohen
7966,Haruki Murakami
7967,Brian Copeland
7968,Karen Zeinert
7969,Oliver Ho
7970,J. Daniel Hays
7971,Fibben Hald
7972,China Miéville
7973,SparkNotes
7974,Ann Major
7975,Hideyuki Kikuchi
7976,Peter J. Conradi
7977,Jim Supica
7978,Tom Standage
7979,Kate Mosse
7980,Pamela F. Service
7981,Geoff Waring
7982,Jay Wurts
7983,Rafael De la Iglesia
7984,Michael Dirda
7985,Robert   Harris
7986,Nathaniel Philbrick
7987,Rosalyn Landor
7988,Johnny Cash
7989,Ruth Mazo Karras
7990,David A. Black
7991,Elizabeth Strout
7992,John  Burgoyne
7993,Daniel Pool
7994,Kenneth H. Blanchard
7995,Leonard Tancock
7996,Mary Bess Engel
7997,Robert Sokolowski
7998,Hiroki Endo
7999,Frederick K. Goodwin
8000,Z.Z. Packer
8001,Jean Schulz
8002,Louis-Ferdinand Céline
8003,Mary Balogh
8004,John Dugdale
8005,Don Tothe
8006,Megan McMorris
8007,Andrew Klavan
8008,Frank M. Carrano
8009,Kate William
8010,Wilbur Smith
8011,Chimamanda Ngozi Adichie
8012,Evelyn Vaughn
8013,James W. Hall
8014,William L. Simon
8015,Anthony Boucher
8016,Patrick F. Quinn
8017,Isaiah Berlin
8018,Janina Domanska
8019,Steve Blamires
8020,Lily Trokenberg Hechtman
8021,Robert Hardy
8022,Annette Smith
8023,Richard E. Neustadt
8024,Brian L. Weiss
8025,Lennard Zinn
8026,Robert Brustein
8027,Claire Brennan
8028,Herbert Marcuse
8029,Thomas R. Beyer Jr.
8030,Jill Bennett
8031,Christopher Marlowe
8032,Tom Kelley
8033,Robert Giroux
8034,Norman Maclean
8035,Ian Lemke
8036,Mary McDougall
8037,L. John Mason
8038,Jason King
8039,John Lloyd
8040,Charles Taylor
8041,David Baggett
8042,Elinor Dickson
8043,Steve Berry
8044,Jean Thompson
8045,Ian King
8046,Matthew Kneale
8047,Christina Wyss Eriksson
8048,Laurie Wertz
8049,Diane Setterfield
8050,Elizabeth Stewart
8051,Charles P. Zaglanis
8052,Alfred Birnbaum
8053,Catherynne M. Valente
8054,Gunnvor Stallybrass
8055,Peter Howell
8056,Carlos Ruiz Zafón
8057,John Stokes
8058,Satyajit Das
8059,Barry M. Andrews
8060,Eleanor Dwight
8061,Warren Murphy
8062,Ruth S. Noel
8063,Mystery
8064,Andrew Carnegie
8065,Dan B. Allender
8066,James Scott Bell
8067,Scott Peterson
8068,Kuki Gallmann
8069,Mick O'Hare
8070,Ellen H. Bleiler
8071,Walt Boyes
8072,Suzanne Keen
8073,Gwynne Forster
8074,Seth
8075,Bambi Eloriaga
8076,Ronald Speirs
8077,Camille Kingsolver
8078,Robert Dallek
8079,Joy King
8080,Mike Deodato
8081,Ridley Scott
8082,Stuart Gilbert
8083,Mark O'Connor
8084,Robert J. Allison
8085,Sylvie Durastanti
8086,Sherley Anne Williams
8087,Philip Gooden
8088,Norah Vincent
8089,Stephen Minot
8090,إدوارد سعيد
8091,Armand Marie Leroi
8092,Maud Hart Lovelace
8093,Rene Reid Yarnell
8094,Glen C. Strathy
8095,Dahlia Armon
8096,Virgil
8097,Gavin Baddeley
8098,Dave Eggers
8099,Metropolitan Museum of Art
8100,Dave Frishberg
8101,Paulo Coelho
8102,Sharon Creech
8103,Sven Birkerts
8104,Laurie Thompson
8105,Stuart Hirshfield
8106,Rebecca  Brown
8107,Robert B. Parker
8108,Gerald Ravenscourt Hayes
8109,Terry Jones
8110,Marilyn Sadler
8111,Randy Clark
8112,Fiona McAuslan
8113,Marilyn Campbell
8114,Matt Fillbach
8115,David Attwell
8116,Joseph Heller
8117,V.S. Ramachandran
8118,Wendy Watson
8119,Jeanne Sallade Criswell
8120,Steve Ditko
8121,Robert Sedgewick
8122,Ellis Weiner
8123,William Johnston
8124,Michael Ochs
8125,Michael  Wood
8126,Joel Raphaelson
8127,Bianca Southwood
8128,Maureen Johnson
8129,R. Carlos Nakai
8130,Jordi Castells
8131,Henry B. Wonham
8132,Susan Forward
8133,Wolfgang Amadeus Mozart
8134,David M. Buss
8135,Eric Van Lustbader
8136,Kate McMullan
8137,Hotaru Odagiri
8138,Warner Books
8139,Paola Nanni-Tate
8140,Anthony Robbins
8141,Ron Manville
8142,John Jakes
8143,Peter Constantine
8144,Robert Silverberg
8145,Jonathan London
8146,Peter Washington
8147,Hugh Bredin
8148,Merlin Holland
8149,Brian Troxell
8150,Ron Roy
8151,Margaret Peterson Haddix
8152,Gerald Posner
8153,Neil Felshman
8154,Eleonore Jonas
8155,Steven W. Hirsch
8156,Reginald Hill
8157,Elizabeth Knowles
8158,Tony Westermayr
8159,Richard A. Lupoff
8160,C.B. Mordan
8161,Stanley Appelbaum
8162,Constance O'Banyon
8163,James Lamar Roberts
8164,Philip Zaleski
8165,Leah Bendavid-Val
8166,Peter Norvig
8167,Brigitte Lefevre
8168,Burton G. Malkiel
8169,Johanna Westerman
8170,Matthew J. Gibney
8171,R.W. Alley
8172,Betty McCollum
8173,Elizabeth Hoyt
8174,Judith Farr
8175,Nick Tosches
8176,Anthony F.C. Wallace
8177,Malcolm Margolin
8178,Andrew X. Pham
8179,Paul Van Munching
8180,Antony Shugaar
8181,Kristin Lund
8182,Don Perrin
8183,Richard Hollis
8184,Glyn Daly
8185,Peter Menzel
8186,William Andrewes
8187,Warwick Goble
8188,Jerry B. Jenkins
8189,Eduardo Goligorsky
8190,James Brian Smith
8191,Derek Waring
8192,Walter Isaacson
8193,Douglas Clegg
8194,Jacob E. Nyenhuis
8195,Rob Inglis
8196,Martin Shaw
8197,D.B. Wyndham-Lewis
8198,Michael D. Oates
8199,Noam Chomsky
8200,Elizabeth Bishop
8201,Ralph Manheim
8202,Richard R. George
8203,Stephen  Oliver
8204,Robin Chapman Stacey
8205,Enric Tremps
8206,C.K. Scott Moncrieff
8207,Gillian Avery
8208,Nina Malkin
8209,George Rawlinson
8210,Basilio Losada
8211,Mary L. Kirchoff
8212,Julie Mullaney
8213,Lynda S. Robinson
8214,Stephen  Booth
8215,Lois Gladys Leppard
8216,Robert McKee
8217,Peter F. Hamilton
8218,Judy Hall
8219,Nancy White Carlstrom
8220,Harry   Bates
8221,Randy Cerveny
8222,Jesse L. Byock
8223,Jack Gilbert
8224,Antony Beevor
8225,Valerie Frankel
8226,Leonor Tejada Conde-Pelayo
8227,Phil Brucato
8228,Sean Warren
8229,J.M. Jeffries
8230,Juliette De Bairacli Levy
8231,Hans Magnus Enzensberger
8232,Richard W. Etulain
8233,Butch Patrick
8234,Eric Pascarello
8235,Robin Maxwell
8236,Thomas More
8237,William Allan
8238,E.L. Doctorow
8239,Jim     Taylor
8240,Thomas J. Steele
8241,William M. White
