ratingID,bookID,average_rating,ratings_count,text_reviews_count
5578,20422,3.66,485,38
5579,20423,3.57,289,9
5580,20424,3.98,384,47
5581,20425,4.33,35,5
5582,20429,4.18,76,11
5583,20468,3.93,17,4
5584,20498,4.0,56,5
5585,20501,4.16,5961,65
5586,20502,4.4,1384,32
5587,20505,4.37,997,14
5588,20509,3.93,8,0
5589,20517,3.94,31,2
5590,20518,3.11,27,6
5591,20519,3.45,464,58
5592,20525,4.25,353,42
5593,20531,3.75,3,0
5594,20547,4.15,461,33
5595,20549,4.36,1180,21
5596,20552,4.22,172,12
5597,20562,4.05,176,25
5598,20564,3.79,41816,1337
5599,20567,3.78,2369,62
5600,20645,4.02,1950,155
5601,20646,4.25,182,19
5602,20657,4.16,1683,87
5603,20660,3.9,29,1
5604,20661,4.12,57,5
5605,20668,4.11,1106,85
5606,20671,4.17,1024,102
5607,20677,4.26,27,4
5608,20679,4.0,9,0
5609,20687,4.2,3177,205
5610,20692,4.22,5218,294
5611,20694,4.28,6697,348
5612,20738,3.81,82,2
5613,20741,4.05,308,9
5614,20749,4.7,4166,186
5615,20775,3.73,407,14
5616,20781,4.05,108,10
5617,20794,4.06,43,21
5618,20800,4.06,111,7
5619,20807,3.93,161,16
5620,20809,4.14,6876,197
5621,20810,3.76,124,20
5622,20812,3.75,47,4
5623,20813,4.13,13,0
5624,20833,3.5,36,8
5625,20848,3.91,290,23
5626,20862,3.8,2560,30
5627,20865,4.17,136,1
5628,20867,3.86,3488,29
5629,20868,3.89,1267,24
5630,20869,3.95,452,1
5631,20873,3.67,1118,54
5632,20876,3.78,522,18
5633,20879,4.22,744,9
5634,20891,4.1,220,14
5635,20895,4.06,7,1
5636,20913,4.75,4,0
5637,20928,3.38,13,0
5638,20929,3.45,229,33
5639,20930,3.58,51,6
5640,20932,3.62,21,3
5641,20934,3.38,63,7
5642,20935,3.36,35,6
5643,20941,3.86,2141,167
5644,20942,4.02,3001,182
5645,20944,3.76,288,40
5646,20949,4.15,10014,232
5647,20954,5.0,2,0
5648,20957,5.0,1,0
5649,20962,2.75,4,1
5650,20971,4.02,338,12
5651,20972,4.27,5738,129
5652,21004,4.17,18,1
5653,21010,4.13,2566,160
5654,21012,4.04,1302,52
5655,21016,4.11,231,17
5656,21029,4.17,7888,119
5657,21031,4.32,25063,1031
5658,21032,4.39,3689,103
5659,21059,3.91,2169,54
5660,21060,4.19,22971,896
5661,21062,4.02,4685,264
5662,21063,4.3,3875,97
5663,21070,3.98,747,87
5664,21071,4.17,900,80
5665,21073,4.06,1783,86
5666,21075,3.99,90,12
5667,21089,4.16,782,51
5668,21091,4.14,536,65
5669,21093,4.26,77,5
5670,21107,2.0,1,1
5671,21114,3.91,574,33
5672,21116,4.09,66,10
5673,21119,4.15,4114,153
5674,21121,3.91,2040,88
5675,21122,3.88,227,14
5676,21125,4.01,235,16
5677,21126,4.15,192,17
5678,21143,3.85,91,9
5679,21151,3.76,306,29
5680,21152,3.84,476,48
5681,21173,4.25,4,0
5682,21179,3.85,17,3
5683,21182,4.14,1487,77
5684,21187,3.9,1618,65
5685,21188,3.69,1969,193
5686,21191,3.94,302,29
5687,21194,3.53,55,11
5688,21199,3.79,70,2
5689,21200,4.48,64,3
5690,21214,4.0,9,1
5691,21220,4.03,460,47
5692,21223,3.83,23,3
5693,21230,4.4,430,44
5694,21242,3.94,1123,36
5695,21245,3.72,1386,54
5696,21248,4.5,1,0
5697,21266,4.24,3569,70
5698,21276,4.07,2735,162
5699,21277,3.79,8447,631
5700,21278,4.04,4797,431
5701,21280,3.21,105,8
5702,21282,3.97,2594,243
5703,21283,4.12,1506,101
5704,21284,3.6,861,114
5705,21290,3.92,461,41
5706,21294,3.97,168,16
5707,21295,3.77,317,31
5708,21315,4.25,8134,292
5709,21318,3.7,2762,228
5710,21320,3.7,1474,58
5711,21321,4.1,272,9
5712,21322,4.14,13759,538
5713,21323,4.18,19670,13
5714,21324,4.27,18799,568
5715,21325,4.29,26055,785
5716,21326,3.97,119292,2866
5717,21327,4.09,15575,547
5718,21328,4.28,21472,637
5719,21329,4.13,32814,906
5720,21330,4.19,20703,611
5721,21332,3.75,350,31
5722,21338,4.38,40,4
5723,21341,3.58,4372,271
5724,21342,4.03,0,0
5725,21343,4.04,65444,2866
5726,21348,4.05,97136,947
5727,21352,3.76,46,12
5728,21353,3.97,106,32
5729,21362,4.08,23534,390
5730,21365,4.03,29,3
5731,21370,3.82,115,24
5732,21402,3.82,7,1
5733,21425,4.02,76,9
5734,21426,4.04,28,4
5735,21430,3.99,101,13
5736,21437,4.0,49,5
5737,21484,4.37,47239,1251
5738,21489,3.73,2104,220
5739,21491,4.06,4227,126
5740,21493,3.72,840,113
5741,21494,3.52,567,38
5742,21495,3.94,2180,66
5743,21498,3.83,936,45
5744,21505,3.76,605,26
5745,21508,3.8,680,43
5746,21527,3.86,825,49
5747,21530,3.85,15,6
5748,21534,4.18,126,26
5749,21535,4.18,106,20
5750,21536,4.1,209,54
5751,21538,4.13,198,28
5752,21539,4.12,174,35
5753,21543,4.2,115,33
5754,21544,4.16,132,28
5755,21545,3.6,5,2
5756,21550,3.82,57,11
5757,21552,4.26,77,3
5758,21553,3.87,24,3
5759,21557,3.89,2,0
5760,21581,4.1,13,2
5761,21608,3.7,6572,660
5762,21609,3.68,342,35
5763,21611,4.15,108783,4005
5764,21613,3.7,336,13
5765,21615,3.09,690,71
5766,21618,3.74,16338,422
5767,21621,3.73,193,12
5768,21624,3.56,97,2
5769,21626,3.82,60,11
5770,21629,3.69,485,8
5771,21638,3.94,102,15
5772,21665,3.55,3,0
5773,21671,4.18,109447,2859
5774,21673,4.18,44,3
5775,21682,3.38,2907,261
5776,21683,4.09,16329,619
5777,21685,3.95,29089,1523
5778,21686,4.09,134985,6300
5779,21703,3.58,0,0
5780,21704,3.75,70771,1815
5781,21705,3.84,635,57
5782,21710,3.39,12,1
5783,21712,3.5,50,4
5784,21717,4.13,42325,2011
5785,21718,4.09,53996,2171
5786,21719,4.09,25675,1096
5787,21720,4.19,19136,979
5788,21721,4.08,25119,900
5789,21722,4.12,21130,708
5790,21723,3.48,22,4
5791,21725,3.48,1322,88
5792,21735,4.16,178,35
5793,21739,4.09,4,0
5794,21742,4.09,16,3
5795,21743,4.05,124,27
5796,21745,4.15,64395,1617
5797,21746,4.16,4,0
5798,21747,4.21,138,26
5799,21749,4.18,53,15
5800,21751,4.16,10,3
5801,21752,4.09,7,1
5802,21753,4.01,40,14
5803,21756,4.09,3,1
5804,21758,4.16,3,2
5805,21759,4.09,11,1
5806,21763,4.09,18,4
5807,21764,4.16,1,0
5808,21765,4.13,497,58
5809,21766,3.69,70,8
5810,21767,3.44,1612,100
5811,21768,3.47,20,6
5812,21773,3.44,17,4
5813,21776,3.81,1339,136
5814,21779,4.1,291,35
5815,21782,3.37,242,17
5816,21783,3.19,258,14
5817,21784,4.29,17,1
5818,21787,4.26,703676,13878
5819,21799,3.67,129,14
5820,21803,4.26,39,7
5821,21806,3.67,753,59
5822,21819,3.94,90,11
5823,21823,4.26,460,73
5824,21829,3.66,4513,515
5825,21830,3.58,1152,76
5826,21832,4.1,2564,64
5827,21836,3.6,1760,190
5828,21837,4.16,2646,68
5829,21838,4.14,5422,163
5830,21841,3.94,2222,80
5831,21845,3.78,1118,46
5832,21848,3.55,3,1
5833,21862,3.99,9,2
5834,21874,4.25,16,1
5835,21895,4.25,48,19
5836,21906,4.25,39,9
5837,21928,4.26,11,1
5838,21930,4.13,17,0
5839,21931,4.01,1,0
5840,21932,4.13,3,0
5841,21933,4.27,15,1
5842,21934,4.05,1,1
5843,21947,4.17,16,2
5844,21969,4.13,112,16
5845,21972,4.02,152,41
5846,21974,3.93,41,9
5847,21980,3.8,79,18
5848,21991,3.44,16,2
5849,21996,3.99,421575,23793
5850,22017,3.97,35,1
5851,22026,3.97,16557,502
5852,22027,3.35,1554,54
5853,22028,3.71,12374,330
5854,22035,3.72,5197,215
5855,22036,4.37,180,17
5856,22037,3.83,3232,222
5857,22060,3.66,168,14
5858,22061,3.55,76,5
5859,22063,3.67,1029,53
5860,22065,3.72,209,35
5861,22067,3.93,673,68
5862,22068,3.77,457,18
5863,22070,3.65,151,29
5864,22072,3.71,196,38
5865,22076,3.45,53587,1330
5866,22077,4.29,107,3
5867,22082,4.02,27,5
5868,22095,3.53,94,10
5869,22114,3.86,16,3
5870,22120,3.69,361,39
5871,22121,4.02,4545,477
5872,22123,3.4,34,3
5873,22126,4.12,1126,50
5874,22127,3.78,1086,89
5875,22133,4.18,198,6
5876,22135,4.15,4053,123
5877,22141,3.81,24,3
5878,22146,3.94,599,16
5879,22148,3.74,341,12
5880,22155,4.22,7838,681
5881,22160,4.26,214,49
5882,22163,4.09,5588,942
5883,22166,3.29,115,22
5884,22175,4.03,6952,422
5885,22176,4.03,3205,195
5886,22186,3.59,7948,135
5887,22188,3.52,54400,2271
5888,22192,3.55,16452,412
5889,22193,3.71,17875,204
5890,22195,3.51,1976,297
5891,22196,3.96,131,19
5892,22197,3.74,49,10
5893,22198,4.12,323,37
5894,22199,3.6,2164,139
5895,22200,4.01,37360,799
5896,22201,4.24,5130,163
5897,22202,4.09,9151,269
5898,22205,4.03,163599,4453
5899,22207,3.98,18419,1371
5900,22208,4.03,1315,197
5901,22209,4.14,8359,319
5902,22219,3.65,23,3
5903,22221,3.86,3834,134
5904,22225,3.89,634,32
5905,22226,3.74,224,20
5906,22227,3.95,506,22
5907,22229,3.79,2103,84
5908,22230,3.76,1969,252
5909,22233,3.82,713,110
5910,22235,4.86,5,0
5911,22237,3.72,5977,620
5912,22238,3.64,1615,145
5913,22239,4.05,966,108
5914,22242,3.66,18,1
5915,22265,3.63,925,112
5916,22268,3.3,56,9
5917,22277,4.11,28,6
5918,22278,4.11,57,8
5919,22283,3.92,49307,1637
5920,22284,3.61,65139,2120
5921,22285,3.81,55592,2516
5922,22286,3.39,6015,327
5923,22287,3.7,1557,115
5924,22288,3.59,78280,3745
5925,22289,3.51,8460,415
5926,22292,3.59,57,23
5927,22293,3.57,213,15
5928,22296,3.59,173,15
5929,22297,3.92,14,0
5930,22298,3.59,116,13
5931,22302,3.57,11,1
5932,22304,3.79,9882,338
5933,22306,3.83,807,40
5934,22307,4.34,256,22
5935,22311,3.67,361,32
5936,22312,3.5,8283,202
5937,22321,3.91,13020,316
5938,22322,3.69,16342,1258
5939,22323,4.06,30566,585
5940,22325,3.8,17632,388
5941,22326,3.85,18228,358
5942,22331,3.77,104,19
5943,22332,3.77,62,4
5944,22337,4.24,1666,208
5945,22338,4.03,284,31
5946,22339,4.22,12377,198
5947,22344,3.83,1706,171
5948,22345,4.06,2113,54
5949,22347,3.95,8822,372
5950,22348,3.44,688,40
5951,22350,3.41,693,44
5952,22351,4.06,7602,135
5953,22354,3.79,2046,98
5954,22355,4.08,5447,235
5955,22356,3.75,3907,266
5956,22360,4.27,1363,52
5957,22362,3.98,3714,96
5958,22363,3.79,4294,123
5959,22364,3.97,5165,143
5960,22365,4.23,2952,112
5961,22366,3.48,429,57
5962,22373,3.57,1269,66
5963,22374,4.1,51984,1469
5964,22380,3.97,7,2
5965,22390,4.15,2322,77
5966,22392,3.75,1797,55
5967,22394,4.2,3346,83
5968,22398,4.21,4084,86
5969,22399,3.84,2311,347
5970,22401,4.17,3882,74
5971,22406,4.24,3852,63
5972,22408,3.73,62,7
5973,22409,4.19,4270,67
5974,22414,3.74,609,90
5975,22417,4.34,15496,281
5976,22418,4.41,13360,193
5977,22420,4.41,11372,146
5978,22421,4.39,13331,146
5979,22423,4.47,9963,90
5980,22424,4.51,10308,184
5981,22425,4.44,10331,90
5982,22426,4.32,12633,88
5983,22431,3.75,1791,146
5984,22434,4.11,340,22
5985,22436,4.32,26,2
5986,22438,4.11,19,5
5987,22443,3.84,157,5
5988,22445,3.64,58,3
5989,22448,3.87,1010,34
5990,22459,3.98,33,3
5991,22460,3.73,71,5
5992,22461,3.98,805,75
5993,22463,3.98,78431,1355
5994,22470,3.9,5729,209
5995,22472,3.82,9975,210
5996,22473,4.01,520,30
5997,22474,4.28,77,11
5998,22478,4.25,3473,426
5999,22482,3.96,25,1
6000,22483,3.98,823,37
6001,22485,4.02,173,17
6002,22486,3.97,158,10
6003,22489,4.54,129,6
6004,22493,4.05,151,13
6005,22495,3.86,79,11
6006,22499,3.47,317,41
6007,22508,3.65,226,31
6008,22514,3.63,157,14
6009,22515,3.77,126,23
6010,22538,3.69,617,72
6011,22539,3.72,5298,468
6012,22541,4.17,86,4
6013,22542,4.02,305,27
6014,22543,4.1,9837,552
6015,22547,4.23,54,5
6016,22549,4.28,362,40
6017,22550,3.96,2309,230
6018,22553,3.87,911,42
6019,22554,4.11,247,24
6020,22557,3.79,291,38
6021,22559,3.55,576,73
6022,22562,3.63,580,21
6023,22575,4.42,2663,141
6024,22576,3.76,791,95
6025,22580,3.29,698,104
6026,22583,4.19,456,40
6027,22584,3.91,26767,1075
6028,22586,3.46,1878,142
6029,22590,4.09,63422,2486
6030,22591,4.22,622,33
6031,22595,3.52,1561,97
6032,22602,4.21,454,11
6033,22616,4.01,1002,27
6034,22618,3.89,247,9
6035,22620,3.32,165,25
6036,22623,3.84,4190,147
6037,22624,3.92,1590,140
6038,22626,3.94,932,70
6039,22632,4.08,26252,344
6040,22633,3.39,52,8
6041,22649,3.72,37153,822
6042,22656,3.65,683,66
6043,22669,3.7,0,0
6044,22677,3.76,51,6
6045,22680,3.92,20178,590
6046,22681,3.81,609,82
6047,22686,3.7,29112,651
6048,22687,3.78,299,7
6049,22690,4.11,560,33
6050,22691,3.64,77,6
6051,22697,3.52,58,6
6052,22715,4.36,5862,55
6053,22718,3.81,59,0
6054,22724,3.79,169,9
6055,22725,3.69,11,4
6056,22726,3.81,34,5
6057,22727,3.52,401,43
6058,22733,3.95,204,21
6059,22736,3.4,11,2
6060,22739,3.81,6,0
6061,22741,3.95,7,1
6062,22743,3.95,7,0
6063,22745,3.75,16,1
6064,22763,3.7,61,6
6065,22774,3.68,4756,84
6066,22784,4.26,16,0
6067,22786,4.27,15,0
6068,22789,4.26,11,1
6069,22799,4.29,12,1
6070,22801,4.29,15,0
6071,22802,4.25,13,1
6072,22803,4.28,11,1
6073,22804,4.25,13,0
6074,22805,4.25,14,1
6075,22807,4.3,13,1
6076,22816,4.28,15,0
6077,22817,4.27,41,3
6078,22820,4.28,12,1
6079,22821,3.97,32,1
6080,22822,4.04,27,0
6081,22826,4.08,38,0
6082,22831,4.11,72,4
6083,22832,3.97,131,7
6084,22834,4.06,0,0
6085,22835,4.11,1102,19
6086,22861,3.54,406,31
6087,22867,4.02,11246,148
6088,22868,3.98,174,3
6089,22871,4.15,4544,69
6090,22874,3.99,5020,101
6091,22875,3.98,15389,109
6092,22877,4.08,5460,89
6093,22883,3.83,494,40
6094,22885,3.5,2,0
6095,22888,3.89,17,1
6096,22889,3.64,6754,744
6097,22892,3.84,2646,247
6098,22893,3.88,5653,800
6099,22896,3.78,54261,4232
6100,22898,3.83,11910,965
6101,22904,4.35,20028,381
6102,22911,3.75,17981,522
6103,22912,4.35,445,30
6104,22913,4.17,1287,45
6105,22914,4.46,3132,103
6106,22915,4.3,4420,165
6107,22916,4.3,877,55
6108,22931,3.62,1421,68
6109,22932,3.83,3515,339
6110,22944,3.41,1,0
6111,22945,3.74,35,0
6112,22947,3.72,29,1
6113,22948,3.87,63,2
6114,22950,3.98,159,6
6115,22951,3.99,68,1
6116,22966,4.22,532,23
6117,22967,4.21,637,24
6118,22969,4.14,48,3
6119,22991,3.84,885,32
6120,22994,4.43,189,14
6121,23000,3.61,379,33
6122,23001,3.72,2155,191
6123,23002,3.82,742,49
6124,23003,4.04,1178,48
6125,23007,4.25,1836,245
6126,23009,4.17,244,11
6127,23010,3.87,543,45
6128,23011,3.97,515,76
6129,23013,3.77,710,54
6130,23017,3.77,293,17
6131,23022,3.62,815,58
6132,23023,3.32,412,36
6133,23032,3.39,23,4
6134,23036,3.96,71,5
6135,23037,3.39,1071,49
6136,23042,3.7,545,16
6137,23045,3.58,46,3
6138,23046,3.73,384,25
6139,23056,4.1,3209,41
6140,23057,3.97,75,5
6141,23060,3.54,228,10
6142,23061,3.95,93,3
6143,23063,4.02,19,1
6144,23065,3.85,110,12
6145,23066,3.85,3532,153
6146,23080,4.12,745,49
6147,23114,3.36,36,2
6148,23158,3.82,228,12
6149,23183,4.04,2180,224
6150,23186,3.78,4,1
6151,23194,4.1,679,53
6152,23201,3.13,1411,182
6153,23202,3.81,7966,960
6154,23203,3.13,10,2
6155,23204,3.41,4308,542
6156,23206,3.72,152,16
6157,23217,3.83,27424,1038
6158,23218,4.17,11056,366
6159,23219,3.69,60787,1693
6160,23220,3.74,75856,2408
6161,23221,3.55,19363,876
6162,23222,3.67,9517,219
6163,23224,4.17,30471,671
6164,23226,3.7,12470,441
6165,23227,3.49,3089,281
6166,23228,3.84,59799,3373
6167,23229,3.63,223,23
6168,23232,3.93,14625,1190
6169,23233,4.11,1435,65
6170,23235,3.76,41,0
6171,23236,3.62,534,33
6172,23237,3.62,651,34
6173,23238,3.57,244,27
6174,23239,3.89,2368,162
6175,23240,3.7,410,20
6176,23242,3.59,901,73
6177,23243,3.67,385,16
6178,23244,3.64,4811,585
6179,23249,3.8,679,69
6180,23257,4.07,359,18
6181,23260,4.06,24,4
6182,23261,4.14,518,45
6183,23265,4.4,5,0
6184,23276,5.0,1,0
6185,23290,3.85,789,51
6186,23292,3.85,331,32
6187,23293,3.85,53,11
6188,23297,3.4,5,2
6189,23300,3.93,3099,241
6190,23303,3.87,432,44
6191,23307,3.89,445,40
6192,23310,4.04,22,2
6193,23314,4.07,38,8
6194,23315,3.82,12,0
6195,23316,3.79,15191,838
6196,23318,4.61,186,11
6197,23319,4.51,461,29
6198,23322,4.38,752,37
6199,23331,3.5,26,1
6200,23336,3.58,18,2
6201,23352,3.68,479,57
6202,23377,4.15,434,28
6203,23378,3.53,154,26
6204,23391,3.81,1045,26
6205,23392,3.68,722,65
6206,23393,3.87,1366,33
6207,23398,3.4,2,0
6208,23404,4.2,3208,306
6209,23410,4.23,58,10
6210,23418,3.86,7101,540
6211,23419,4.01,13499,812
6212,23420,3.76,10270,877
6213,23421,3.56,828,46
6214,23423,4.01,763,70
6215,23425,3.91,7957,535
6216,23426,3.98,11297,853
6217,23438,3.74,2141,303
6218,23439,4.09,38,1
6219,23453,4.12,424,20
6220,23454,4.12,35536,401
6221,23460,3.54,170,11
6222,23461,3.57,646,35
6223,23468,4.02,543,50
6224,23475,3.69,424,53
6225,23479,3.63,35,5
6226,23491,4.35,14,2
6227,23492,3.92,2055,172
6228,23503,3.25,3565,451
6229,23504,4.44,266,8
6230,23506,4.59,7655,129
6231,23512,3.99,128,4
6232,23515,3.84,285,27
6233,23516,3.89,113,10
6234,23517,3.88,159,8
6235,23518,4.04,5247,234
6236,23520,4.24,1598,46
6237,23521,4.0,1747,192
6238,23522,4.0,35634,1552
6239,23524,4.33,1994,37
6240,23525,4.11,1107,33
6241,23526,4.12,249,44
6242,23533,3.7,582,43
6243,23545,4.02,39,6
6244,23547,4.02,1827,116
6245,23548,4.19,95,13
6246,23549,3.96,1132,181
6247,23552,5.0,2,1
6248,23558,4.2,416,30
6249,23563,3.87,82,9
6250,23573,4.26,40,6
6251,23576,3.86,7469,201
6252,23577,3.81,25235,723
6253,23581,3.37,56,11
6254,23582,3.89,18,0
6255,23584,3.82,359,35
6256,23588,4.14,8140,32
6257,23589,4.64,45,0
6258,23591,3.97,2681,225
6259,23596,3.93,1130,42
6260,23598,4.51,40,2
6261,23600,4.01,2572,41
6262,23601,4.46,31,2
6263,23603,4.08,3242,162
6264,23608,4.05,467,31
6265,23617,3.87,8775,413
6266,23625,4.25,51,3
6267,23627,3.97,97,10
6268,23637,3.62,16,2
6269,23640,4.02,2067,17
6270,23643,3.54,89,2
6271,23653,4.27,559,55
6272,23685,4.14,863,33
6273,23686,4.15,29058,309
6274,23689,4.1,752,13
6275,23692,4.08,782,13
6276,23693,4.13,1392,39
6277,23697,4.05,92,3
6278,23700,3.77,1859,231
6279,23703,4.36,257,11
6280,23704,4.3,245,6
6281,23706,4.27,250,3
6282,23707,4.22,300,5
6283,23708,4.19,291,4
6284,23709,4.28,252,4
6285,23710,4.19,272,4
6286,23717,3.88,69,1
6287,23720,4.59,1956,38
6288,23721,4.62,1776,33
6289,23722,4.61,1904,28
6290,23724,4.61,1716,79
6291,23734,4.59,29,2
6292,23740,4.56,32,3
6293,23751,3.81,416,34
6294,23753,4.65,15640,512
6295,23754,4.24,171841,3781
6296,23756,4.29,3574,198
6297,23757,4.24,155,5
6298,23758,4.24,844,41
6299,23763,4.21,531,40
6300,23774,3.85,24522,4032
6301,23777,3.94,17,1
6302,23784,4.18,102,16
6303,23785,4.47,222,12
6304,23788,4.01,97,10
6305,23790,4.35,2633,105
6306,23791,4.33,6988,173
6307,23793,4.25,1991,65
6308,23796,3.88,49,6
6309,23797,4.18,31,5
6310,23799,4.12,2,0
6311,23801,3.95,4560,85
6312,23802,3.95,37,1
6313,23809,4.48,293,9
6314,23811,4.27,510,14
6315,23814,3.8,34623,1168
6316,23816,4.09,117,24
6317,23818,3.91,50,19
6318,23824,4.13,145,31
6319,23827,4.17,143,28
6320,23832,3.93,47,13
6321,23835,4.05,2,1
6322,23837,3.6,8,1
6323,23840,3.62,386,34
6324,23841,3.36,971,101
6325,23843,3.45,229,23
6326,23845,3.75,409,32
6327,23846,3.49,385,29
6328,23847,3.79,99,12
6329,23848,3.76,1034,78
6330,23849,3.36,583,71
6331,23856,3.97,8132,589
6332,23859,3.81,429,71
6333,23870,4.13,6,2
6334,23875,3.75,19205,711
6335,23876,3.98,35045,1116
6336,23877,3.85,1444,80
6337,23878,3.97,69912,2789
6338,23882,3.74,3303,116
6339,23884,3.68,11939,389
6340,23886,3.9,21,1
6341,23887,3.85,12336,492
6342,23894,4.07,52,7
6343,23895,3.91,54,1
6344,23900,3.78,2095,121
6345,23903,3.78,43,2
6346,23912,4.24,7738,48
6347,23913,4.24,7163,245
6348,23917,4.06,79,10
6349,23919,4.38,183869,1226
6350,23920,4.38,1864,110
6351,23922,4.39,289,64
6352,23925,4.02,412,37
6353,23926,4.17,198,11
6354,23928,4.33,8,0
6355,23929,4.13,804,21
6356,23930,3.6,2977,124
6357,23931,3.67,2541,70
6358,23932,3.98,490,20
6359,23937,3.35,5892,204
6360,23940,3.83,47105,1052
6361,23942,3.59,9811,279
6362,23944,3.77,3893,196
6363,23945,4.26,1290,17
6364,23946,4.36,124,5
6365,23948,3.7,1055,47
6366,23950,4.09,533,45
6367,23952,4.03,75,5
6368,23955,4.09,59077,857
6369,23961,3.86,8726,267
6370,23963,3.51,227,5
6371,23964,3.55,12,2
6372,23966,3.73,21997,643
6373,23968,3.83,8655,1203
6374,23975,3.54,200,19
6375,23979,3.7,326,27
6376,23984,4.32,19,6
6377,23989,4.17,105,6
6378,24001,3.81,4382,235
6379,24006,4.02,1373,90
6380,24010,0.0,0,0
6381,24028,4.0,46,0
6382,24037,3.78,1436,55
6383,24040,3.72,1858,135
6384,24043,3.75,16,2
6385,24047,4.11,2041,82
6386,24048,3.99,3306,263
6387,24050,4.13,2499,151
6388,24052,4.05,4598,371
6389,24054,4.05,797,46
6390,24056,4.06,919,13
6391,24058,4.01,1160,42
6392,24060,3.85,12,2
6393,24062,3.78,0,0
6394,24064,3.71,12,2
6395,24065,3.55,522,47
6396,24066,3.9,3,0
6397,24073,3.85,3561,230
6398,24079,3.73,56,8
6399,24087,4.22,2506,48
6400,24089,4.24,20,1
6401,24093,4.15,21070,286
6402,24094,4.21,44061,661
6403,24096,3.93,36003,121
6404,24100,3.76,16000,1219
6405,24115,4.29,330,26
6406,24119,4.0,27,4
6407,24121,4.19,965,39
6408,24124,3.97,179,17
6409,24126,3.79,54,11
6410,24127,3.79,3618,223
6411,24136,3.8,1549,36
6412,24137,3.71,33557,1280
6413,24147,3.82,67,9
6414,24149,4.15,3408,113
6415,24152,4.08,4554,151
6416,24154,4.07,93,13
6417,24155,4.08,3884,132
6418,24156,4.04,8405,309
6419,24157,4.03,6077,254
6420,24172,4.01,5305,166
6421,24173,4.02,625,30
6422,24178,4.17,1300470,14739
6423,24179,4.17,227,18
6424,24180,4.17,220,21
6425,24183,4.13,64,9
6426,24188,3.68,44,0
6427,24192,3.98,249884,1691
6428,24196,4.02,1551,111
6429,24198,4.13,366,23
6430,24202,3.47,4,1
6431,24205,3.47,18,2
6432,24213,4.07,381097,6041
6433,24215,4.33,21875,111
6434,24217,4.07,2791,273
6435,24218,4.02,65,5
6436,24220,4.07,3409,228
6437,24221,4.02,226,27
6438,24223,3.97,824,55
6439,24244,4.08,45274,1619
6440,24248,3.71,8284,628
6441,24249,3.87,7919,163
6442,24253,3.77,644,116
6443,24255,3.83,18,1
6444,24257,4.06,911,40
6445,24268,3.85,38,4
6446,24270,3.59,258,53
6447,24271,3.8,17160,1782
6448,24273,3.61,42,3
6449,24281,4.17,728,122
6450,24283,4.3,4917,352
6451,24284,4.17,8004,474
6452,24288,4.28,554,52
6453,24296,4.04,235,36
6454,24297,3.69,2566,254
6455,24298,3.55,180,14
6456,24300,3.96,6894,501
6457,24304,3.99,1110,71
6458,24305,3.79,3695,384
6459,24307,3.96,1072,20
6460,24308,3.96,975,26
6461,24309,3.88,595,11
6462,24312,4.05,460,17
6463,24315,3.96,120,5
6464,24316,3.89,223,36
6465,24330,3.97,23,0
6466,24335,4.08,63915,1825
6467,24337,3.98,364091,8754
6468,24345,3.26,66,9
6469,24346,3.94,238,29
6470,24374,4.41,4687,19
6471,24378,4.02,38,4
6472,24379,4.02,17,1
6473,24381,4.26,341,22
6474,24384,4.02,55747,1374
6475,24394,3.73,162,21
6476,24403,4.17,4107,246
6477,24406,4.2,542,43
6478,24414,4.09,354,8
6479,24424,3.72,183,18
6480,24431,4.27,43090,800
6481,24432,4.27,74,20
6482,24438,3.75,134,0
6483,24441,3.54,9326,125
6484,24442,4.33,194,15
6485,24450,3.48,4002,473
6486,24455,3.97,2126,123
6487,24457,3.91,331,23
6488,24459,3.96,111,11
6489,24472,3.6,37411,3719
6490,24473,3.9,2949,146
6491,24475,3.85,14639,667
6492,24476,3.8,12448,526
6493,24478,4.11,114,12
6494,24497,4.02,456,61
6495,24510,3.81,103,14
6496,24517,3.73,69,9
6497,24520,4.7,1338,81
6498,24521,4.35,5325,150
6499,24524,3.99,2194,121
6500,24525,4.36,6025,139
6501,24526,4.38,2375,95
6502,24530,2.5,4,1
6503,24546,4.1,264,13
6504,24562,3.52,11,0
6505,24565,4.44,1212,18
6506,24566,4.08,70,9
6507,24568,4.38,3172,40
6508,24569,3.6,2835,209
6509,24572,3.62,95,3
6510,24580,4.08,33489,453
6511,24581,3.91,1507,105
6512,24583,3.91,667590,6783
6513,24589,4.0,162,4
6514,24591,3.77,80,6
6515,24594,3.0,2,1
6516,24596,4.4,4,1
6517,24597,4.44,9,1
6518,24598,2.67,3,0
6519,24601,4.3,7792,176
6520,24603,4.3,267,4
6521,24604,4.35,569,24
6522,24605,3.93,751,17
6523,24606,3.73,217,27
6524,24607,3.96,639,14
6525,24612,3.77,217,15
6526,24613,3.77,3,1
6527,24614,4.23,708,57
6528,24617,4.23,171,14
6529,24620,4.34,110,7
6530,24626,3.82,464,49
6531,24634,3.93,100,3
6532,24635,3.7,4,0
6533,24636,3.7,12,1
6534,24647,4.0,425,27
6535,24655,4.39,3485,260
6536,24657,4.2,116,9
6537,24658,4.17,8625,321
6538,24660,3.83,443,29
6539,24666,4.05,43,4
6540,24671,3.84,5942,150
6541,24674,3.64,2260,151
6542,24676,4.11,382,26
6543,24682,4.35,969,75
