id,bookID,authorID
10376,22944,3402
10377,22945,3397
10378,22947,3397
10379,22948,3397
10380,22950,3397
10381,22951,3397
10382,22951,3397
10383,22966,4214
10384,22966,7894
10385,22966,4630
10386,22967,4214
10387,22967,786
10388,22967,7894
10389,22967,4630
10390,22969,4214
10391,22969,2958
10392,22991,7083
10393,22991,5106
10394,22991,5130
10395,22994,7083
10396,22994,4275
10397,23000,6226
10398,23001,6226
10399,23002,6226
10400,23003,2072
10401,23007,6226
10402,23009,2072
10403,23010,6226
10404,23011,2072
10405,23013,6226
10406,23017,8023
10407,23022,3765
10408,23023,3765
10409,23032,8198
10410,23032,6398
10411,23036,4405
10412,23037,4405
10413,23042,4405
10414,23045,2247
10415,23046,2247
10416,23056,3789
10417,23056,8738
10418,23057,3789
10419,23057,3592
10420,23060,3789
10421,23060,2517
10422,23060,3592
10423,23061,3789
10424,23061,3592
10425,23063,3789
10426,23063,3220
10427,23065,8737
10428,23065,3990
10429,23066,8737
10430,23066,3990
10431,23080,8737
10432,23080,1002
10433,23114,9089
10434,23158,7913
10435,23158,2749
10436,23183,8368
10437,23183,3510
10438,23186,3753
10439,23186,5667
10440,23186,5781
10441,23194,5040
10442,23201,7598
10443,23202,7598
10444,23203,7598
10445,23204,7598
10446,23206,2452
10447,23206,7598
10448,23217,1739
10449,23218,1739
10450,23219,1739
10451,23220,1739
10452,23221,1739
10453,23222,1739
10454,23224,1739
10455,23226,1739
10456,23227,623
10457,23228,623
10458,23229,623
10459,23229,1825
10460,23229,4296
10461,23229,1962
10462,23229,307
10463,23229,5268
10464,23229,2336
10465,23229,2352
10466,23229,6070
10467,23229,304
10468,23229,6572
10469,23229,7770
10470,23229,3998
10471,23229,7425
10472,23229,2947
10473,23229,6202
10474,23232,623
10475,23233,623
10476,23235,623
10477,23236,7165
10478,23237,7165
10479,23238,7165
10480,23239,7165
10481,23240,7165
10482,23242,7165
10483,23243,7165
10484,23244,7165
10485,23249,357
10486,23257,1078
10487,23257,5672
10488,23257,2850
10489,23257,1997
10490,23257,4526
10491,23257,7445
10492,23257,4481
10493,23257,1137
10494,23257,780
10495,23257,6164
10496,23257,2402
10497,23257,8513
10498,23257,424
10499,23257,8261
10500,23257,1653
10501,23257,4702
10502,23260,1078
10503,23260,8017
10504,23260,8040
10505,23260,8028
10506,23260,3293
10507,23260,7445
10508,23260,1653
10509,23260,4526
10510,23260,4065
10511,23260,2891
10512,23260,4702
10513,23260,8199
10514,23260,679
10515,23260,2564
10516,23260,1288
10517,23260,1763
10518,23261,1078
10519,23265,97
10520,23265,97
10521,23276,2
10522,23290,4602
10523,23290,7615
10524,23290,1967
10525,23290,4699
10526,23292,4602
10527,23292,1426
10528,23292,7239
10529,23293,4602
10530,23293,3689
10531,23293,3074
10532,23293,9054
10533,23293,3450
10534,23293,1939
10535,23297,6335
10536,23297,7209
10537,23300,7218
10538,23300,8723
10539,23300,436
10540,23300,5863
10541,23300,3846
10542,23303,100
10543,23307,1465
10544,23307,761
10545,23310,1705
10546,23314,3801
10547,23315,2870
10548,23316,5914
10549,23318,2695
10550,23319,2695
10551,23322,2695
10552,23331,8446
10553,23331,8446
10554,23336,5822
10555,23352,6826
10556,23377,4940
10557,23378,4940
10558,23391,5664
10559,23392,5664
10560,23393,5664
10561,23398,5664
10562,23404,8741
10563,23404,9036
10564,23410,4576
10565,23418,5626
10566,23419,5626
10567,23420,5626
10568,23421,5626
10569,23423,5626
10570,23425,5626
10571,23426,5626
10572,23438,1768
10573,23439,1768
10574,23453,5297
10575,23453,4634
10576,23454,5297
10577,23454,4634
10578,23460,6972
10579,23461,6972
10580,23468,1089
10581,23475,3542
10582,23475,2290
10583,23479,4944
10584,23479,2343
10585,23491,5822
10586,23491,7276
10587,23491,8958
10588,23491,2037
10589,23491,3840
10590,23491,157
10591,23491,2707
10592,23491,5457
10593,23491,8472
10594,23491,595
10595,23491,620
10596,23491,4139
10597,23491,2403
10598,23491,484
10599,23491,1760
10600,23492,262
10601,23492,3304
10602,23503,6149
10603,23504,1341
10604,23504,6543
10605,23504,5571
10606,23506,1341
10607,23506,6543
10608,23512,5510
10609,23512,4107
10610,23515,8332
10611,23516,8386
10612,23517,5510
10613,23517,4107
10614,23518,7522
10615,23520,807
10616,23521,5757
10617,23522,5757
10618,23522,9
10619,23524,7023
10620,23524,8702
10621,23524,2771
10622,23525,4662
10623,23526,6058
10624,23533,6204
10625,23545,6380
10626,23547,4211
10627,23547,3992
10628,23548,9171
10629,23548,3552
10630,23549,6848
10631,23552,1466
10632,23552,3892
10633,23558,3043
10634,23558,1646
10635,23563,3043
10636,23563,8748
10637,23573,3043
10638,23573,547
10639,23573,3523
10640,23576,7719
10641,23577,7719
10642,23581,5022
10643,23581,7719
10644,23582,7719
10645,23584,7719
10646,23584,7779
10647,23584,2567
10648,23588,2737
10649,23588,2924
10650,23588,7464
10651,23589,2924
10652,23589,2737
10653,23591,7464
10654,23591,4240
10655,23591,520
10656,23596,6585
10657,23596,6362
10658,23596,6351
10659,23596,8481
10660,23596,3363
10661,23596,4951
10662,23596,6326
10663,23596,5612
10664,23596,8711
10665,23596,4308
10666,23596,8691
10667,23596,8620
10668,23596,4075
10669,23596,2444
10670,23596,2859
10671,23596,225
10672,23596,3457
10673,23596,8270
10674,23596,2451
10675,23596,4869
10676,23596,6414
10677,23598,2924
10678,23598,2737
10679,23600,7464
10680,23600,4240
10681,23601,2737
10682,23601,2737
10683,23603,7464
10684,23608,3022
10685,23617,7464
10686,23617,2924
10687,23617,2737
10688,23625,7464
10689,23625,4240
10690,23627,7464
10691,23627,4240
10692,23637,4971
10693,23637,619
10694,23640,8973
10695,23640,7253
10696,23643,7464
10697,23643,3648
10698,23653,7464
10699,23653,520
10700,23685,754
10701,23686,754
10702,23689,754
10703,23692,754
10704,23693,754
10705,23697,754
10706,23700,7493
10707,23703,754
10708,23704,754
10709,23706,754
10710,23707,754
10711,23708,754
10712,23709,754
10713,23710,754
10714,23717,754
10715,23720,756
10716,23720,4719
10717,23720,2540
10718,23720,4758
10719,23720,791
10720,23720,2767
10721,23720,6493
10722,23721,756
10723,23721,6005
10724,23721,4758
10725,23721,791
10726,23721,2767
10727,23721,6493
10728,23722,756
10729,23722,6005
10730,23722,4758
10731,23722,791
10732,23722,2767
10733,23722,6493
10734,23724,756
10735,23724,6005
10736,23724,4758
10737,23724,791
10738,23724,2767
10739,23724,6493
10740,23734,756
10741,23740,756
10742,23751,3398
10743,23753,9143
10744,23753,985
10745,23753,2625
10746,23753,3021
10747,23753,3222
10748,23753,6668
10749,23753,5157
10750,23753,2157
10751,23753,1731
10752,23753,1286
10753,23753,9047
10754,23753,2297
10755,23753,8816
10756,23753,7184
10757,23753,983
10758,23754,9143
10759,23754,983
10760,23754,985
10761,23754,2157
10762,23754,8816
10763,23754,138
10764,23756,6658
10765,23756,2673
10766,23757,6658
10767,23757,5311
10768,23757,3751
10769,23758,6658
10770,23763,6658
10771,23774,8348
10772,23777,2083
10773,23777,8162
10774,23777,5376
10775,23777,5111
10776,23784,6055
10777,23784,3258
10778,23784,7962
10779,23784,8026
10780,23785,6055
10781,23785,6461
10782,23788,6055
10783,23788,6461
10784,23790,6055
10785,23790,7066
10786,23791,6055
10787,23791,2913
10788,23791,1374
10789,23793,724
10790,23793,6231
10791,23793,5576
10792,23793,7952
10793,23793,738
10794,23793,4932
10795,23793,1925
10796,23796,724
10797,23796,7247
10798,23796,7289
10799,23796,9008
10800,23796,2503
10801,23796,1001
10802,23796,227
10803,23796,3215
10804,23796,209
10805,23796,5499
10806,23796,0
10807,23796,8444
10808,23796,3829
10809,23796,699
10810,23796,1523
10811,23796,6231
10812,23796,4682
10813,23796,4932
10814,23796,3323
10815,23796,3889
10816,23796,201
10817,23797,724
10818,23797,1143
10819,23797,5292
10820,23797,738
10821,23797,8278
10822,23797,1568
10823,23797,8331
10824,23797,3829
10825,23797,7247
10826,23797,8913
10827,23797,8541
10828,23797,8700
10829,23797,4932
10830,23797,1925
10831,23797,4879
10832,23797,5547
10833,23797,2192
10834,23797,313
10835,23799,724
10836,23801,7669
10837,23802,7669
10838,23809,4154
10839,23811,5688
10840,23814,3363
10841,23816,7577
10842,23818,8340
10843,23818,4545
10844,23824,8401
10845,23827,1601
10846,23832,3392
10847,23832,4893
10848,23835,2674
10849,23835,1097
10850,23835,1774
10851,23837,945
10852,23837,231
10853,23840,8193
10854,23841,8193
10855,23843,8193
10856,23845,8193
10857,23846,8193
10858,23847,8193
10859,23848,8193
10860,23849,8193
10861,23856,6541
10862,23859,7723
10863,23859,3055
10864,23870,6952
10865,23875,3662
10866,23876,3662
10867,23877,3662
10868,23878,3662
10869,23878,1428
10870,23882,3662
10871,23884,3662
10872,23884,3610
10873,23886,3662
10874,23887,3662
10875,23887,1428
10876,23894,3662
10877,23895,3662
10878,23900,3662
10879,23903,3662
10880,23903,8984
10881,23912,1545
10882,23912,2008
10883,23913,1545
10884,23917,1777
10885,23919,4682
10886,23920,4682
10887,23922,4682
10888,23925,4682
10889,23925,2974
10890,23925,4164
10891,23926,4682
10892,23928,5567
10893,23929,262
10894,23929,10
10895,23930,1671
10896,23931,1671
10897,23932,1671
10898,23932,1115
10899,23937,1671
10900,23940,1671
10901,23940,2217
10902,23940,2643
10903,23942,1671
10904,23944,1671
10905,23945,3797
10906,23945,6074
10907,23945,1671
10908,23945,850
10909,23945,5201
10910,23946,1671
10911,23946,863
10912,23948,1671
10913,23950,4533
10914,23952,3516
10915,23955,4533
10916,23955,7883
10917,23961,4533
10918,23963,4533
10919,23964,4533
10920,23964,7448
10921,23966,4533
10922,23968,3167
10923,23975,2449
10924,23979,2449
10925,23984,2702
10926,23984,5042
10927,23984,8177
10928,23989,5628
10929,24001,7723
10930,24006,5983
10931,24010,5004
10932,24010,6424
10933,24028,7287
10934,24028,7227
10935,24037,8961
10936,24040,8961
10937,24043,8786
10938,24043,7769
10939,24047,8961
10940,24048,8961
10941,24050,8961
10942,24052,8961
10943,24054,8961
10944,24056,8961
10945,24058,8961
10946,24060,8961
10947,24062,8961
10948,24064,8961
10949,24065,8961
10950,24066,8961
10951,24073,8961
10952,24079,7331
10953,24087,7708
10954,24087,8871
10955,24089,5415
10956,24093,2070
10957,24094,2070
10958,24096,902
10959,24096,2916
10960,24100,9157
10961,24115,8705
10962,24119,6833
10963,24119,5718
10964,24121,8150
10965,24121,1050
10966,24124,3984
10967,24124,9061
10968,24126,3864
10969,24127,4569
10970,24136,5448
10971,24136,3541
10972,24136,7021
10973,24137,2381
10974,24147,4696
10975,24149,2394
10976,24149,5762
10977,24152,2394
10978,24152,5762
10979,24154,2394
10980,24154,5762
10981,24155,2394
10982,24155,5762
10983,24156,2394
10984,24156,5762
10985,24157,2394
10986,24157,5762
10987,24172,8500
10988,24173,8500
10989,24178,1175
10990,24178,6079
10991,24178,226
10992,24179,1175
10993,24179,6079
10994,24179,226
10995,24180,1175
10996,24180,6079
10997,24180,4810
10998,24183,5892
10999,24183,1175
11000,24183,9226
11001,24183,7802
11002,24188,1978
11003,24188,5886
11004,24188,1575
11005,24188,7347
11006,24188,4439
11007,24188,1846
11008,24188,9052
11009,24188,3326
11010,24188,1647
11011,24188,5772
11012,24192,1999
11013,24196,5685
11014,24198,5685
11015,24202,5974
11016,24202,5791
11017,24205,5974
11018,24205,5791
11019,24213,6957
11020,24213,5737
11021,24213,333
11022,24215,4599
11023,24215,6957
11024,24217,6957
11025,24217,5737
11026,24217,6405
11027,24218,6957
11028,24218,5045
11029,24220,6957
11030,24220,6451
11031,24220,5737
11032,24221,6957
11033,24221,5045
11034,24223,3201
11035,24223,8288
11036,24244,1883
11037,24248,5861
11038,24249,4691
11039,24253,5053
11040,24255,7698
11041,24255,4011
11042,24257,3163
11043,24268,292
11044,24268,4455
11045,24270,4431
11046,24270,166
11047,24271,4804
11048,24273,4804
11049,24281,4571
11050,24281,8578
11051,24283,4571
11052,24283,8578
11053,24283,2225
11054,24284,4571
11055,24284,8578
11056,24284,8146
11057,24288,7827
11058,24288,4571
11059,24296,4810
11060,24297,3084
11061,24298,1329
11062,24298,2086
11063,24300,3084
11064,24304,3084
11065,24304,5869
11066,24305,3084
11067,24307,5375
11068,24307,1120
11069,24308,5375
11070,24308,1120
11071,24309,5375
11072,24309,1120
11073,24309,4777
11074,24312,5375
11075,24315,5375
11076,24315,584
11077,24316,5375
11078,24316,584
11079,24330,5375
11080,24335,1175
11081,24335,4229
11082,24337,2467
11083,24345,463
11084,24345,3676
11085,24346,5940
11086,24346,4626
11087,24374,5822
11088,24374,6727
11089,24378,1436
11090,24378,6180
11091,24379,1436
11092,24379,6180
11093,24381,6180
11094,24384,7440
11095,24384,6079
11096,24394,6328
11097,24403,4176
11098,24406,4176
11099,24414,5991
11100,24424,2182
11101,24431,2070
11102,24432,2070
11103,24432,4953
11104,24438,2102
11105,24441,1045
11106,24442,4409
11107,24450,4077
11108,24455,4077
11109,24455,3148
11110,24457,4077
11111,24459,7117
11112,24459,4842
11113,24472,3483
11114,24473,6918
11115,24475,9198
11116,24476,9198
11117,24478,3583
11118,24478,9198
11119,24497,1278
11120,24510,4760
11121,24517,8197
11122,24517,6389
11123,24517,4176
11124,24517,4048
11125,24520,654
11126,24521,654
11127,24524,654
11128,24524,2736
11129,24525,654
11130,24526,654
11131,24530,2304
11132,24530,8433
11133,24530,3071
11134,24546,1905
11135,24546,5543
11136,24562,1905
11137,24562,5878
11138,24565,4188
11139,24565,4129
11140,24565,1905
11141,24565,8307
11142,24565,8109
11143,24565,7505
11144,24566,4188
11145,24566,4129
11146,24566,1905
11147,24566,8307
11148,24566,8109
11149,24566,7505
11150,24566,1887
11151,24568,4188
11152,24568,8307
11153,24568,1905
11154,24568,4129
11155,24568,8109
11156,24568,7505
11157,24568,648
11158,24569,1830
11159,24569,3600
11160,24572,1830
11161,24580,6000
11162,24580,6478
11163,24581,6000
11164,24581,6654
11165,24583,6000
11166,24583,788
11167,24583,4845
11168,24589,3040
11169,24591,2580
11170,24591,8916
11171,24594,4262
11172,24596,3758
11173,24597,9148
11174,24598,7605
11175,24598,3430
11176,24601,5720
11177,24601,1016
11178,24603,3915
11179,24603,8838
11180,24603,1229
11181,24603,644
11182,24603,7924
11183,24603,9032
11184,24604,5720
11185,24604,8898
11186,24605,5720
11187,24605,508
11188,24605,6840
11189,24606,5720
11190,24606,7502
11191,24606,4356
11192,24607,5720
11193,24607,7486
11194,24612,1058
11195,24612,1454
11196,24613,1058
11197,24613,1304
11198,24614,8934
11199,24614,3538
11200,24617,8934
11201,24617,359
11202,24620,8934
11203,24620,8553
11204,24626,963
11205,24626,130
11206,24634,4359
11207,24635,5178
11208,24636,5178
11209,24636,3419
11210,24647,2855
11211,24647,6443
11212,24655,1917
11213,24655,7358
11214,24655,6989
11215,24657,4732
11216,24658,2280
11217,24658,8222
11218,24660,3100
11219,24660,38
11220,24666,5683
11221,24666,5652
11222,24671,2504
11223,24674,2883
11224,24676,3623
11225,24682,4705
11226,24686,4851
11227,24686,2887
11228,24692,739
11229,24703,3932
11230,24703,7724
11231,24704,3932
11232,24704,7724
11233,24711,8704
11234,24723,7315
11235,24724,7315
11236,24724,1581
11237,24725,7315
11238,24727,7315
11239,24729,7315
11240,24733,7315
11241,24736,7315
11242,24737,7315
11243,24739,7315
11244,24749,1140
11245,24749,6589
11246,24751,7315
11247,24753,7315
11248,24761,7341
11249,24762,6232
11250,24762,4419
11251,24763,2491
11252,24765,2491
11253,24767,2491
11254,24768,2491
11255,24769,2491
11256,24770,2491
11257,24771,2491
11258,24775,6180
11259,24777,6180
11260,24777,5035
11261,24779,4901
11262,24780,4901
11263,24781,4901
11264,24782,4901
11265,24783,4901
11266,24784,4901
11267,24785,4901
11268,24786,639
11269,24786,4901
11270,24787,4901
11271,24788,4901
11272,24789,6723
11273,24789,3058
11274,24796,32
11275,24796,5570
11276,24796,932
11277,24800,6813
11278,24804,7785
11279,24807,1829
11280,24812,3993
11281,24813,3993
11282,24814,3993
11283,24816,3993
11284,24818,3993
11285,24819,3993
11286,24820,3993
11287,24827,3558
11288,24828,3558
11289,24832,5576
11290,24835,992
11291,24836,992
11292,24840,992
11293,24842,992
11294,24850,1106
11295,24858,2078
11296,24863,2078
11297,24863,8161
11298,24865,5347
11299,24866,2464
11300,24866,3575
11301,24873,2464
11302,24873,7288
11303,24875,8561
11304,24878,8561
11305,24880,8561
11306,24881,8561
11307,24884,8561
11308,24885,8561
11309,24887,8561
11310,24888,8561
11311,24889,8561
11312,24893,8561
11313,24893,4776
11314,24894,8561
11315,24894,4445
11316,24898,8561
11317,24899,8561
11318,24904,8647
11319,24904,1254
11320,24905,8647
11321,24908,8647
11322,24908,3341
11323,24910,8238
11324,24914,8238
11325,24917,8238
11326,24920,1993
11327,24922,3908
11328,24923,3908
11329,24923,6166
11330,24925,3908
11331,24929,2057
11332,24929,5401
11333,24930,2057
11334,24930,5035
11335,24933,2057
11336,24933,5169
11337,24937,4040
11338,24937,7671
11339,24937,1327
11340,24937,2719
11341,24939,6353
11342,24942,3424
11343,24942,4353
11344,24944,5727
11345,24945,5727
11346,24949,5727
11347,24949,8030
11348,24951,5727
11349,24953,5727
11350,24953,3341
11351,24955,5727
11352,24956,9031
11353,24958,3754
11354,24964,6975
11355,24964,3933
11356,24964,582
11357,24965,6975
11358,24965,5833
11359,24968,6975
11360,24968,582
11361,24968,3933
11362,24970,6975
11363,24970,5711
11364,24970,5833
11365,24978,8845
11366,24979,8845
11367,24980,8845
11368,24982,8845
11369,24984,8845
11370,24985,8845
11371,25002,3789
11372,25002,92
11373,25002,3639
11374,25002,9059
11375,25005,4282
11376,25012,3101
11377,25012,6136
11378,25012,4282
11379,25013,2667
11380,25014,2667
11381,25015,2667
11382,25016,2667
11383,25017,2667
11384,25021,2837
11385,25023,8286
11386,25023,618
11387,25025,8322
11388,25027,6598
11389,25032,2031
11390,25033,8230
11391,25033,7070
11392,25034,8230
11393,25037,6012
11394,25037,5684
11395,25041,8713
11396,25041,8171
11397,25041,518
11398,25044,8713
11399,25044,8171
11400,25044,518
11401,25045,8713
11402,25045,8171
11403,25047,8713
11404,25047,1064
11405,25047,8713
11406,25048,8713
11407,25048,6786
11408,25048,8171
11409,25050,8713
11410,25050,1064
11411,25050,8171
11412,25051,4636
11413,25051,2462
11414,25052,4636
11415,25052,2462
11416,25053,4636
11417,25053,2462
11418,25055,4636
11419,25055,1378
11420,25059,4519
11421,25060,5099
11422,25061,6470
11423,25065,7059
11424,25069,5099
11425,25069,8085
11426,25074,5099
11427,25078,1566
11428,25083,5095
11429,25084,5095
11430,25099,9143
11431,25099,1731
11432,25099,2625
11433,25099,3021
11434,25099,985
11435,25099,2157
11436,25099,8816
11437,25099,6231
11438,25100,9143
11439,25100,1216
11440,25100,6668
11441,25100,5157
11442,25100,2157
11443,25100,6958
11444,25101,9143
11445,25101,1819
11446,25101,7732
11447,25101,6422
11448,25101,1216
11449,25101,714
11450,25101,985
11451,25101,2157
11452,25101,8816
11453,25101,7798
11454,25102,9143
11455,25102,7858
11456,25102,5157
11457,25102,8625
11458,25102,7732
11459,25102,278
11460,25102,6422
11461,25102,8816
11462,25103,9143
11463,25103,1931
11464,25103,2821
11465,25103,6926
11466,25103,7153
11467,25103,2117
11468,25103,1840
11469,25103,7435
11470,25103,1031
11471,25103,6970
11472,25103,8625
11473,25103,2248
11474,25103,8816
11475,25103,3021
11476,25103,4932
11477,25104,9143
11478,25104,3021
11479,25104,8893
11480,25104,6668
11481,25104,8982
11482,25106,9143
11483,25106,8625
11484,25106,278
11485,25106,714
11486,25106,7858
11487,25106,2248
11488,25106,6356
11489,25106,6495
11490,25106,2128
11491,25106,8816
11492,25109,5104
11493,25112,1649
11494,25118,855
11495,25120,3547
11496,25129,5483
11497,25142,3660
11498,25148,1258
11499,25150,1099
11500,25152,6881
11501,25152,1673
11502,25153,6881
11503,25153,1673
11504,25154,6881
11505,25154,1673
11506,25170,3092
11507,25171,3092
11508,25172,3092
11509,25173,3092
11510,25174,3092
11511,25175,3092
11512,25176,3092
11513,25177,3092
11514,25179,6156
11515,25190,577
11516,25190,2900
11517,25191,7352
11518,25191,2793
11519,25192,7352
11520,25192,2793
11521,25198,7352
11522,25200,8866
11523,25200,8123
11524,25201,8866
11525,25201,6123
11526,25210,8866
11527,25210,5544
11528,25216,7998
11529,25225,8866
11530,25225,6123
11531,25226,1413
11532,25241,2098
11533,25241,6275
11534,25241,1842
11535,25241,7302
11536,25242,2098
11537,25242,7555
11538,25244,2098
11539,25245,2098
11540,25245,2209
11541,25246,6164
11542,25248,2098
11543,25248,3883
11544,25248,4515
11545,25252,7535
11546,25257,4537
11547,25260,7699
11548,25260,1857
11549,25260,2915
11550,25268,7699
11551,25268,5870
11552,25278,7699
11553,25279,7699
11554,25282,7699
11555,25282,5680
11556,25286,7699
11557,25286,1857
11558,25295,4720
11559,25296,6663
11560,25299,7686
11561,25299,8415
11562,25307,6479
11563,25319,5509
11564,25320,5890
11565,25320,6138
11566,25321,4732
11567,25329,560
11568,25332,3723
11569,25332,4658
11570,25344,4697
11571,25347,2900
11572,25348,4060
11573,25348,4695
11574,25349,272
11575,25349,5021
11576,25350,5061
11577,25352,8245
11578,25353,7791
11579,25355,5620
11580,25359,272
11581,25359,5021
11582,25359,3954
11583,25363,36
11584,25365,3645
11585,25365,527
11586,25367,3645
11587,25368,3645
11588,25372,623
11589,25373,4918
11590,25373,623
11591,25375,9006
11592,25375,5816
11593,25376,8063
11594,25376,9006
11595,25378,9006
11596,25378,2819
11597,25378,6529
11598,25378,477
11599,25378,2362
11600,25379,3212
11601,25379,9006
11602,25379,5440
11603,25395,6774
11604,25401,2262
11605,25401,1782
11606,25403,2262
11607,25403,1782
11608,25406,2262
11609,25406,7704
11610,25407,2262
11611,25407,4581
11612,25409,2328
11613,25409,6480
11614,25419,4234
11615,25426,6229
11616,25426,45
11617,25431,4790
11618,25433,4790
11619,25435,8806
11620,25435,5454
11621,25440,3388
11622,25440,3171
11623,25444,316
11624,25444,2827
11625,25444,5822
11626,25449,316
11627,25449,2002
11628,25449,2180
11629,25454,5771
11630,25454,8402
11631,25457,7728
11632,25457,7608
11633,25458,7728
11634,25460,8944
11635,25460,5921
11636,25460,8077
11637,25460,8275
11638,25463,2906
11639,25463,3088
11640,25463,4673
11641,25473,3033
11642,25489,4914
11643,25491,4914
11644,25492,4914
11645,25492,583
11646,25494,4914
11647,25495,4914
11648,25495,719
11649,25510,8264
11650,25516,1027
11651,25516,8130
11652,25517,1027
11653,25517,8130
11654,25517,512
11655,25534,1111
11656,25553,2438
11657,25553,8725
11658,25563,4453
11659,25564,4453
11660,25565,4453
11661,25566,4453
11662,25587,1850
11663,25587,5311
11664,25589,1850
11665,25589,4867
11666,25618,1556
11667,25623,9062
11668,25623,7248
11669,25639,7029
11670,25639,8642
11671,25652,5226
11672,25653,5226
11673,25663,3208
11674,25669,2837
11675,25672,3404
11676,25672,5435
11677,25673,3404
11678,25673,6682
11679,25685,6604
11680,25688,4592
11681,25688,7517
11682,25688,7069
11683,25688,1972
11684,25689,4592
11685,25689,2735
11686,25689,4784
11687,25692,4592
11688,25692,5392
11689,25692,7829
11690,25692,8631
11691,25692,5961
11692,25692,4730
11693,25693,4592
11694,25693,9048
11695,25698,4713
11696,25701,4713
11697,25701,5867
11698,25707,7964
11699,25708,3725
11700,25708,1014
11701,25709,7964
11702,25711,7964
11703,25711,349
11704,25713,7964
11705,25713,5930
11706,25715,7964
11707,25715,5862
11708,25719,6770
11709,25721,6770
11710,25721,178
11711,25725,2149
11712,25725,6329
11713,25737,7562
11714,25737,1307
11715,25740,7562
11716,25741,7562
11717,25741,3534
11718,25743,7562
11719,25743,1800
11720,25744,7562
11721,25744,3534
11722,25752,495
11723,25756,495
11724,25772,9171
11725,25777,1986
11726,25777,5789
11727,25777,1783
11728,25777,707
11729,25779,1986
11730,25779,8364
11731,25779,5534
11732,25780,6392
11733,25781,5221
11734,25788,5315
11735,25788,1167
11736,25789,5315
11737,25789,1167
11738,25790,520
11739,25790,4565
11740,25794,282
11741,25794,5206
11742,25800,5315
11743,25800,9217
11744,25800,6746
11745,25802,3276
11746,25803,7013
11747,25803,8137
11748,25804,7013
11749,25804,8137
11750,25806,7903
11751,25806,7105
11752,25806,437
11753,25807,2701
11754,25809,9221
11755,25809,5011
11756,25810,8313
11757,25810,5886
11758,25810,1575
11759,25810,4772
11760,25810,3303
11761,25810,5690
11762,25810,9126
11763,25810,3326
11764,25811,3786
11765,25811,7575
11766,25812,8756
11767,25814,7013
11768,25814,8137
11769,25814,5897
11770,25815,5609
11771,25815,2865
11772,25816,7013
11773,25816,8137
11774,25816,616
11775,25817,5904
11776,25817,5159
11777,25841,6999
11778,25848,6892
11779,25849,6892
11780,25850,6892
11781,25852,6892
11782,25853,6892
11783,25855,6892
11784,25863,7707
11785,25866,691
11786,25866,5962
11787,25866,4875
11788,25868,7524
11789,25868,8632
11790,25868,8983
11791,25868,4875
11792,25869,1727
11793,25869,5962
11794,25869,4875
11795,25875,5260
11796,25879,5260
11797,25880,5260
11798,25881,1896
11799,25884,7660
11800,25884,1453
11801,25886,7515
11802,25886,305
11803,25895,7515
11804,25903,4697
11805,25905,2078
11806,25905,7220
11807,25919,5384
11808,25921,5384
11809,25922,5384
11810,25923,5384
11811,25924,5384
11812,25930,4261
11813,25930,6494
11814,25932,5475
11815,25932,6798
11816,25932,4939
11817,25933,5475
11818,25933,6592
11819,25934,5475
11820,25934,5607
11821,25936,5475
11822,25937,5475
11823,25941,5475
11824,25946,5475
11825,25946,1549
11826,25955,4489
11827,25955,3024
11828,25955,1849
11829,25956,4489
11830,25956,8569
11831,25956,9223
11832,25961,4489
11833,25961,4806
11834,25961,2154
11835,25965,8292
11836,25965,6252
11837,25992,4663
11838,25993,3946
11839,25996,4663
11840,26009,6388
11841,26012,6388
11842,26012,3649
11843,26023,627
11844,26046,1114
11845,26047,1114
11846,26048,1114
11847,26049,1114
11848,26050,1114
11849,26051,1114
11850,26052,1114
11851,26053,1114
11852,26054,1114
11853,26055,1114
11854,26064,385
11855,26069,7929
11856,26071,7929
11857,26075,8168
11858,26079,8168
11859,26079,1698
11860,26085,7211
11861,26085,6176
11862,26085,1331
11863,26085,8943
11864,26088,1355
11865,26088,1295
11866,26090,5896
11867,26092,8151
11868,26093,5131
11869,26093,4026
11870,26097,5131
11871,26097,4026
11872,26101,5131
11873,26101,7578
11874,26123,8849
11875,26130,237
11876,26131,5389
11877,26133,6247
11878,26133,5932
11879,26134,5860
11880,26146,2849
11881,26146,4035
11882,26146,7550
11883,26146,502
11884,26147,2849
11885,26147,4035
11886,26147,2592
11887,26154,4508
11888,26156,2771
11889,26156,8001
11890,26156,5295
11891,26156,8702
11892,26165,6142
11893,26175,858
11894,26184,8068
11895,26187,7720
11896,26189,3404
11897,26190,7956
11898,26190,4134
11899,26190,4111
11900,26197,741
11901,26197,2802
11902,26206,7110
11903,26207,7110
11904,26210,7110
11905,26211,7110
11906,26212,7110
11907,26214,208
11908,26216,208
11909,26226,3964
11910,26229,3964
11911,26229,5832
11912,26236,6951
11913,26237,6951
11914,26237,5738
11915,26239,6951
11916,26240,6951
11917,26240,5067
11918,26240,7229
11919,26252,5224
11920,26252,5507
11921,26252,880
11922,26253,5224
11923,26253,5752
11924,26254,1310
11925,26254,8201
11926,26274,5193
11927,26289,7862
11928,26292,7862
11929,26296,5905
11930,26298,5905
11931,26301,5905
11932,26314,2660
11933,26321,4266
11934,26324,30
11935,26327,30
11936,26327,4559
11937,26329,30
11938,26330,30
11939,26344,9209
11940,26344,922
11941,26348,3408
11942,26348,6531
11943,26384,8889
11944,26384,5256
11945,26384,2470
11946,26401,2315
11947,26401,285
